cbsa_code,cbsa_title,total_units,mf_units,total_units_reported,mf_units_reported,year
46540,"Utica-Rome, NY",326,9,247,9,2012
46540,"Utica-Rome, NY",353,133,322,133,2013
46540,"Utica-Rome, NY",236,16,176,16,2014
46540,"Utica-Rome, NY",246,16,203,16,2015
46540,"Utica-Rome, NY",234,15,99,0,2016
46540,"Utica-Rome, NY",347,149,275,134,2017
46540,"Utica-Rome, NY",275,88,234,88,2018
46540,"Utica-Rome, NY",352,150,197,47,2019
46540,"Utica-Rome, NY",414,231,340,231,2020
46540,"Utica-Rome, NY",456,286,133,15,2021
46540,"Utica-Rome, NY",324,76,162,0,2022
46540,"Utica-Rome, NY",252,58,114,0,2023
46540,"Utica-Rome, NY",271,94,139,26,2024
46540,"Utica-Rome, NY",308,89,176,24,2025
46660,"Valdosta, GA",451,49,413,49,1990
46660,"Valdosta, GA",452,96,452,96,1991
46660,"Valdosta, GA",884,24,884,24,1992
46660,"Valdosta, GA",700,43,623,43,1993
46660,"Valdosta, GA",774,66,625,30,1994
46660,"Valdosta, GA",697,20,352,0,1995
46660,"Valdosta, GA",938,104,675,79,1996
46660,"Valdosta, GA",1004,277,987,277,1997
46660,"Valdosta, GA",915,240,682,183,1998
46660,"Valdosta, GA",650,31,507,8,1999
46660,"Valdosta, GA",966,389,925,389,2000
46660,"Valdosta, GA",541,19,482,0,2001
46660,"Valdosta, GA",799,156,721,130,2002
46660,"Valdosta, GA",1050,249,1050,249,2003
46660,"Valdosta, GA",1437,478,1423,478,2004
46660,"Valdosta, GA",1226,66,1224,66,2005
46660,"Valdosta, GA",1462,159,1408,154,2006
46660,"Valdosta, GA",1253,118,1247,118,2007
46660,"Valdosta, GA",846,132,831,132,2008
46660,"Valdosta, GA",897,352,897,352,2009
46660,"Valdosta, GA",852,353,852,353,2010
46660,"Valdosta, GA",660,271,660,271,2011
46660,"Valdosta, GA",363,0,363,0,2012
46660,"Valdosta, GA",437,8,437,8,2013
46660,"Valdosta, GA",410,10,167,0,2014
46660,"Valdosta, GA",627,10,399,0,2015
46660,"Valdosta, GA",1018,80,549,80,2016
46660,"Valdosta, GA",1089,91,447,0,2017
46660,"Valdosta, GA",1126,83,465,0,2018
46660,"Valdosta, GA",1276,92,603,0,2019
46660,"Valdosta, GA",1366,103,504,0,2020
46660,"Valdosta, GA",1535,130,678,0,2021
46660,"Valdosta, GA",1302,0,629,0,2022
46660,"Valdosta, GA",962,73,555,48,2023
46660,"Valdosta, GA",972,0,76,0,2024
46660,"Valdosta, GA",905,0,101,0,2025
46700,"Vallejo, CA",2314,233,2314,233,1990
46700,"Vallejo, CA",1482,24,1399,19,1991
46700,"Vallejo, CA",1909,101,1909,101,1992
46700,"Vallejo, CA",1451,15,1451,15,1993
46700,"Vallejo, CA",1513,55,1513,55,1994
46700,"Vallejo, CA",1015,12,1015,12,1995
46700,"Vallejo, CA",1583,135,1551,135,1996
46700,"Vallejo, CA",1517,59,1517,59,1997
46700,"Vallejo, CA",2213,436,2204,436,1998
46700,"Vallejo, CA",2011,512,1980,507,1999
46700,"Vallejo, CA",2233,173,2226,168,2000
46700,"Vallejo, CA",2568,713,2531,713,2001
46700,"Vallejo, CA",2474,651,2360,651,2002
46700,"Vallejo, CA",2642,487,2642,487,2003
46700,"Vallejo, CA",2961,472,2773,465,2004
46700,"Vallejo, CA",2354,365,2354,365,2005
46700,"Vallejo, CA",1205,180,1026,96,2006
46700,"Vallejo, CA",1019,115,1019,115,2007
46700,"Vallejo, CA",565,235,562,235,2008
46700,"Vallejo, CA",586,0,559,0,2009
46700,"Vallejo, CA",467,0,435,0,2010
46700,"Vallejo, CA",387,0,387,0,2011
46700,"Vallejo, CA",538,59,538,59,2012
46700,"Vallejo, CA",775,235,775,235,2013
46700,"Vallejo, CA",646,0,646,0,2014
46700,"Vallejo, CA",1434,396,1432,396,2015
46700,"Vallejo, CA",944,117,942,117,2016
46700,"Vallejo, CA",907,67,739,0,2017
46700,"Vallejo, CA",990,34,968,24,2018
46700,"Vallejo, CA",1089,11,1070,0,2019
46700,"Vallejo, CA",1733,727,1598,716,2020
46700,"Vallejo, CA",1378,235,1227,220,2021
46700,"Vallejo, CA",1154,206,1146,206,2022
46700,"Vallejo, CA",1414,476,1403,476,2023
46700,"Vallejo, CA",1455,180,1449,180,2024
46700,"Vallejo, CA",881,120,876,120,2025
47020,"Victoria, TX",107,0,107,0,1990
47020,"Victoria, TX",129,0,129,0,1991
47020,"Victoria, TX",161,0,161,0,1992
47020,"Victoria, TX",185,0,185,0,1993
47020,"Victoria, TX",202,0,202,0,1994
47020,"Victoria, TX",172,0,172,0,1995
47020,"Victoria, TX",174,10,174,10,1996
47020,"Victoria, TX",349,160,349,160,1997
47020,"Victoria, TX",536,0,536,0,1998
47020,"Victoria, TX",198,0,198,0,1999
47020,"Victoria, TX",167,0,167,0,2000
47020,"Victoria, TX",144,0,144,0,2001
47020,"Victoria, TX",212,0,212,0,2002
47020,"Victoria, TX",117,0,117,0,2003
47020,"Victoria, TX",398,144,398,144,2004
47020,"Victoria, TX",123,0,123,0,2005
47020,"Victoria, TX",143,0,124,0,2006
47020,"Victoria, TX",103,0,103,0,2007
47020,"Victoria, TX",59,0,4,0,2008
47020,"Victoria, TX",46,0,0,0,2009
47020,"Victoria, TX",47,0,0,0,2010
47020,"Victoria, TX",83,0,73,0,2011
47020,"Victoria, TX",143,26,143,26,2012
47020,"Victoria, TX",464,340,464,340,2013
47020,"Victoria, TX",835,604,835,604,2014
47020,"Victoria, TX",139,0,136,0,2015
47020,"Victoria, TX",65,0,62,0,2016
47020,"Victoria, TX",61,0,57,0,2017
47020,"Victoria, TX",70,0,70,0,2018
47020,"Victoria, TX",201,0,201,0,2019
47020,"Victoria, TX",132,0,132,0,2020
47020,"Victoria, TX",391,168,391,168,2021
47020,"Victoria, TX",204,0,204,0,2022
47020,"Victoria, TX",90,0,82,0,2023
47020,"Victoria, TX",43,0,43,0,2024
47020,"Victoria, TX",186,143,186,143,2025
47220,"Vineland, NJ",294,5,286,5,1990
47220,"Vineland, NJ",247,0,245,0,1991
47220,"Vineland, NJ",240,0,239,0,1992
47220,"Vineland, NJ",300,0,297,0,1993
47220,"Vineland, NJ",323,6,305,6,1994
47220,"Vineland, NJ",403,135,388,135,1995
47220,"Vineland, NJ",316,0,311,0,1996
47220,"Vineland, NJ",450,46,428,46,1997
47220,"Vineland, NJ",416,99,399,94,1998
47220,"Vineland, NJ",371,75,274,13,1999
47220,"Vineland, NJ",255,17,227,0,2000
47220,"Vineland, NJ",256,0,245,0,2001
47220,"Vineland, NJ",310,0,284,0,2002
47220,"Vineland, NJ",374,0,374,0,2003
47220,"Vineland, NJ",566,0,540,0,2004
47220,"Vineland, NJ",630,13,431,13,2005
47220,"Vineland, NJ",737,0,584,0,2006
47220,"Vineland, NJ",683,84,594,84,2007
47220,"Vineland, NJ",336,5,270,0,2008
47220,"Vineland, NJ",262,37,211,32,2009
47220,"Vineland, NJ",246,10,173,0,2010
47220,"Vineland, NJ",182,0,131,0,2011
47220,"Vineland, NJ",190,5,110,0,2012
47220,"Vineland, NJ",219,5,120,0,2013
47220,"Vineland, NJ",212,30,94,0,2014
47220,"Vineland, NJ",237,52,95,0,2015
47220,"Vineland, NJ",134,20,34,0,2016
47220,"Vineland, NJ",88,0,38,0,2017
47220,"Vineland, NJ",74,0,61,0,2018
47220,"Vineland, NJ",132,0,132,0,2019
47220,"Vineland, NJ",179,0,175,0,2020
47220,"Vineland, NJ",185,63,185,63,2021
47220,"Vineland, NJ",120,5,113,5,2022
47220,"Vineland, NJ",103,0,97,0,2023
47220,"Vineland, NJ",253,129,235,129,2024
47220,"Vineland, NJ",143,0,141,0,2025
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",8820,1756,8764,1756,1990
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",7908,1320,7660,1315,1991
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",9156,993,8854,993,1992
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",9864,1536,9532,1536,1993
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",9003,1377,8638,1377,1994
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",8761,1818,8411,1818,1995
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",8459,1421,8459,1421,1996
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",7730,1102,7630,1102,1997
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",8656,1216,7879,1191,1998
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",9148,1384,9078,1379,1999
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",7563,684,7391,684,2000
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",8858,1519,8511,1519,2001
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",10390,2355,8823,2100,2002
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",10559,2292,10559,2292,2003
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",10347,2339,9981,2339,2004
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",11543,3085,11376,3026,2005
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",7891,1159,7881,1159,2006
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",6482,1315,6408,1315,2007
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",5368,1755,5368,1755,2008
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",5359,2286,5254,2267,2009
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",4016,761,3943,743,2010
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",5602,2560,5498,2560,2011
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",5420,1734,5420,1734,2012
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",7444,3209,7225,3139,2013
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",5760,1857,5478,1832,2014
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",6764,2608,6693,2595,2015
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",6276,1943,6123,1943,2016
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",6265,1571,5864,1535,2017
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",5710,1354,5388,1334,2018
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",5875,1465,5609,1465,2019
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",6916,1647,6705,1647,2020
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",7336,2550,7094,2550,2021
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",6286,2584,6270,2584,2022
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",6083,2674,6070,2674,2023
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",4406,792,4219,792,2024
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",3953,657,3941,657,2025
47300,"Visalia, CA",2138,46,2131,46,1990
47300,"Visalia, CA",1990,153,1990,153,1991
47300,"Visalia, CA",1966,45,1966,45,1992
47300,"Visalia, CA",1794,87,1742,87,1993
47300,"Visalia, CA",1918,60,1896,60,1994
47300,"Visalia, CA",1714,157,1714,157,1995
47300,"Visalia, CA",1375,23,1372,23,1996
47300,"Visalia, CA",1343,40,1312,40,1997
47300,"Visalia, CA",1476,0,1442,0,1998
47300,"Visalia, CA",1636,60,1558,60,1999
47300,"Visalia, CA",1627,12,1590,12,2000
47300,"Visalia, CA",1772,50,1771,50,2001
47300,"Visalia, CA",1993,60,1991,60,2002
47300,"Visalia, CA",2270,173,2270,173,2003
47300,"Visalia, CA",2492,53,2484,53,2004
47300,"Visalia, CA",3317,66,3314,66,2005
47300,"Visalia, CA",3575,313,3573,313,2006
47300,"Visalia, CA",2689,349,2687,349,2007
47300,"Visalia, CA",1487,194,1487,194,2008
47300,"Visalia, CA",1097,99,1097,99,2009
47300,"Visalia, CA",1367,200,1367,200,2010
47300,"Visalia, CA",922,192,922,192,2011
47300,"Visalia, CA",673,126,633,126,2012
47300,"Visalia, CA",946,34,898,34,2013
47300,"Visalia, CA",1092,248,1092,248,2014
47300,"Visalia, CA",1275,90,1275,90,2015
47300,"Visalia, CA",1316,80,1316,80,2016
47300,"Visalia, CA",1314,124,1314,124,2017
47300,"Visalia, CA",1528,292,1528,292,2018
47300,"Visalia, CA",1872,202,1872,202,2019
47300,"Visalia, CA",1575,60,1565,60,2020
47300,"Visalia, CA",1510,156,1510,156,2021
47300,"Visalia, CA",2385,919,2385,919,2022
47300,"Visalia, CA",1165,69,1150,69,2023
47300,"Visalia, CA",1447,307,1400,307,2024
47300,"Visalia, CA",1790,130,1747,130,2025
47380,"Waco, TX",250,20,237,20,1990
47380,"Waco, TX",558,261,549,261,1991
47380,"Waco, TX",320,0,307,0,1992
47380,"Waco, TX",383,0,311,0,1993
47380,"Waco, TX",508,0,422,0,1994
47380,"Waco, TX",528,144,512,144,1995
47380,"Waco, TX",462,6,440,6,1996
47380,"Waco, TX",650,177,586,172,1997
47380,"Waco, TX",840,395,792,373,1998
47380,"Waco, TX",619,47,608,47,1999
47380,"Waco, TX",716,62,701,62,2000
47380,"Waco, TX",975,299,975,299,2001
47380,"Waco, TX",814,219,812,219,2002
47380,"Waco, TX",907,86,907,86,2003
47380,"Waco, TX",1558,473,1553,473,2004
47380,"Waco, TX",1345,249,1312,249,2005
47380,"Waco, TX",1074,0,1028,0,2006
47380,"Waco, TX",1083,200,1067,200,2007
47380,"Waco, TX",865,264,862,264,2008
47380,"Waco, TX",682,178,673,178,2009
47380,"Waco, TX",613,120,605,120,2010
47380,"Waco, TX",528,52,520,52,2011
47380,"Waco, TX",684,139,661,139,2012
47380,"Waco, TX",687,29,683,29,2013
47380,"Waco, TX",1474,814,1392,814,2014
47380,"Waco, TX",1512,741,1470,741,2015
47380,"Waco, TX",1766,1011,1718,1011,2016
47380,"Waco, TX",1015,167,950,167,2017
47380,"Waco, TX",855,45,835,45,2018
47380,"Waco, TX",1229,276,1125,276,2019
47380,"Waco, TX",1220,118,1160,118,2020
47380,"Waco, TX",1116,49,991,14,2021
47380,"Waco, TX",1403,379,1274,324,2022
47380,"Waco, TX",1776,847,1637,787,2023
47380,"Waco, TX",1065,200,934,140,2024
47380,"Waco, TX",1460,568,1295,496,2025
47460,"Walla Walla, WA",62,0,62,0,1990
47460,"Walla Walla, WA",128,0,128,0,1991
47460,"Walla Walla, WA",238,52,238,52,1992
47460,"Walla Walla, WA",202,10,202,10,1993
47460,"Walla Walla, WA",179,8,179,8,1994
47460,"Walla Walla, WA",200,15,200,15,1995
47460,"Walla Walla, WA",166,5,166,5,1996
47460,"Walla Walla, WA",212,74,212,74,1997
47460,"Walla Walla, WA",202,74,202,74,1998
47460,"Walla Walla, WA",173,8,173,8,1999
47460,"Walla Walla, WA",199,9,59,0,2000
47460,"Walla Walla, WA",167,0,117,0,2001
47460,"Walla Walla, WA",192,0,134,0,2002
47460,"Walla Walla, WA",285,48,285,48,2003
47460,"Walla Walla, WA",320,104,244,104,2004
47460,"Walla Walla, WA",257,0,257,0,2005
47460,"Walla Walla, WA",290,8,290,8,2006
47460,"Walla Walla, WA",229,8,98,8,2007
47460,"Walla Walla, WA",145,0,145,0,2008
47460,"Walla Walla, WA",113,0,113,0,2009
47460,"Walla Walla, WA",128,48,128,48,2010
47460,"Walla Walla, WA",202,120,202,120,2011
47460,"Walla Walla, WA",150,48,150,48,2012
47460,"Walla Walla, WA",241,65,241,65,2013
47460,"Walla Walla, WA",207,16,198,11,2014
47460,"Walla Walla, WA",204,16,204,16,2015
47460,"Walla Walla, WA",218,28,215,28,2016
47460,"Walla Walla, WA",144,0,135,0,2017
47460,"Walla Walla, WA",221,0,211,0,2018
47460,"Walla Walla, WA",190,20,180,20,2019
47460,"Walla Walla, WA",154,0,142,0,2020
47460,"Walla Walla, WA",261,112,249,112,2021
47460,"Walla Walla, WA",170,0,160,0,2022
47460,"Walla Walla, WA",275,64,268,64,2023
47460,"Walla Walla, WA",205,50,198,50,2024
47460,"Walla Walla, WA",163,0,155,0,2025
47580,"Warner Robins, GA",626,5,626,5,1990
47580,"Warner Robins, GA",717,16,711,16,1991
47580,"Warner Robins, GA",976,6,976,6,1992
47580,"Warner Robins, GA",943,8,943,8,1993
47580,"Warner Robins, GA",897,44,897,44,1994
47580,"Warner Robins, GA",1165,168,1165,168,1995
47580,"Warner Robins, GA",1436,224,1436,224,1996
47580,"Warner Robins, GA",1200,312,1200,312,1997
47580,"Warner Robins, GA",1060,200,1060,200,1998
47580,"Warner Robins, GA",1512,427,1512,427,1999
47580,"Warner Robins, GA",1636,372,1613,362,2000
47580,"Warner Robins, GA",2185,506,2185,506,2001
47580,"Warner Robins, GA",1534,0,1534,0,2002
47580,"Warner Robins, GA",1822,96,1822,96,2003
47580,"Warner Robins, GA",2205,292,2205,292,2004
47580,"Warner Robins, GA",2160,120,2160,120,2005
47580,"Warner Robins, GA",2430,433,2430,433,2006
47580,"Warner Robins, GA",1685,232,1685,232,2007
47580,"Warner Robins, GA",1097,238,1097,238,2008
47580,"Warner Robins, GA",831,108,821,108,2009
47580,"Warner Robins, GA",724,0,724,0,2010
47580,"Warner Robins, GA",722,108,722,108,2011
47580,"Warner Robins, GA",638,0,638,0,2012
47580,"Warner Robins, GA",909,272,905,272,2013
47580,"Warner Robins, GA",763,110,675,66,2014
47580,"Warner Robins, GA",1035,300,1015,300,2015
47580,"Warner Robins, GA",831,0,831,0,2016
47580,"Warner Robins, GA",1186,180,1163,180,2017
47580,"Warner Robins, GA",1366,474,1292,474,2018
47580,"Warner Robins, GA",1282,164,1205,164,2019
47580,"Warner Robins, GA",1307,90,1219,90,2020
47580,"Warner Robins, GA",1534,82,1469,82,2021
47580,"Warner Robins, GA",2495,1050,2440,1050,2022
47580,"Warner Robins, GA",1845,676,1629,676,2023
47580,"Warner Robins, GA",1675,330,1372,330,2024
47580,"Warner Robins, GA",1357,84,1218,84,2025
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",26360,8546,26037,8546,1990
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19256,2948,19243,2948,1991
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",25206,2907,25197,2907,1992
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29248,3572,29225,3564,1993
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",30174,5076,30069,5013,1994
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27154,5450,26814,5243,1995
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29376,7512,29094,7487,1996
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29054,6673,28674,6673,1997
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",35978,8630,34504,8078,1998
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",35978,9136,33575,8328,1999
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",37296,9150,35664,8977,2000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",36411,9526,35094,9068,2001
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38145,10348,36233,9454,2002
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",35865,7607,35865,7607,2003
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38985,11018,37861,10819,2004
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",37850,10667,35123,10299,2005
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",28919,9456,26782,9167,2006
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",22895,7789,22098,7571,2007
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",13625,4245,12576,3389,2008
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",12147,3119,11998,3059,2009
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",12952,3436,12694,3387,2010
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19587,9745,19295,9745,2011
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",22293,11048,21772,10954,2012
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24036,10593,22933,10211,2013
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24591,12239,24060,12239,2014
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",22675,10194,22258,10194,2015
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",25451,12207,24886,12207,2016
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27002,12910,26608,12802,2017
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",25573,12037,25190,11912,2018
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",26313,13357,26313,13357,2019
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24785,10960,22771,10196,2020
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27098,13590,25275,12801,2021
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",35718,23799,33722,22662,2022
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",23345,12419,23266,12419,2023
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",21487,9606,21487,9606,2024
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",17990,7392,17990,7392,2025
47930,"Waterbury-Shelton, CT",638,252,612,252,2023
47930,"Waterbury-Shelton, CT",317,21,195,21,2024
47930,"Waterbury-Shelton, CT",513,206,471,201,2025
47940,"Waterloo-Cedar Falls, IA",246,39,246,39,1990
47940,"Waterloo-Cedar Falls, IA",291,50,289,50,1991
47940,"Waterloo-Cedar Falls, IA",316,74,315,74,1992
47940,"Waterloo-Cedar Falls, IA",374,159,372,159,1993
47940,"Waterloo-Cedar Falls, IA",352,105,345,105,1994
47940,"Waterloo-Cedar Falls, IA",320,91,320,91,1995
47940,"Waterloo-Cedar Falls, IA",425,152,425,152,1996
47940,"Waterloo-Cedar Falls, IA",347,124,344,124,1997
47940,"Waterloo-Cedar Falls, IA",483,189,475,189,1998
47940,"Waterloo-Cedar Falls, IA",335,33,326,33,1999
47940,"Waterloo-Cedar Falls, IA",577,158,565,158,2000
47940,"Waterloo-Cedar Falls, IA",663,229,649,224,2001
47940,"Waterloo-Cedar Falls, IA",630,144,627,144,2002
47940,"Waterloo-Cedar Falls, IA",690,101,690,101,2003
47940,"Waterloo-Cedar Falls, IA",685,61,643,55,2004
47940,"Waterloo-Cedar Falls, IA",735,144,719,144,2005
47940,"Waterloo-Cedar Falls, IA",645,106,632,106,2006
47940,"Waterloo-Cedar Falls, IA",466,8,431,8,2007
47940,"Waterloo-Cedar Falls, IA",350,0,348,0,2008
47940,"Waterloo-Cedar Falls, IA",360,0,360,0,2009
47940,"Waterloo-Cedar Falls, IA",391,6,383,6,2010
47940,"Waterloo-Cedar Falls, IA",410,60,401,60,2011
47940,"Waterloo-Cedar Falls, IA",609,170,510,165,2012
47940,"Waterloo-Cedar Falls, IA",431,56,334,46,2013
47940,"Waterloo-Cedar Falls, IA",407,40,311,30,2014
47940,"Waterloo-Cedar Falls, IA",414,80,310,68,2015
47940,"Waterloo-Cedar Falls, IA",551,192,548,192,2016
47940,"Waterloo-Cedar Falls, IA",708,386,692,379,2017
47940,"Waterloo-Cedar Falls, IA",335,70,301,65,2018
47940,"Waterloo-Cedar Falls, IA",489,200,487,200,2019
47940,"Waterloo-Cedar Falls, IA",351,8,338,8,2020
47940,"Waterloo-Cedar Falls, IA",205,0,190,0,2021
47940,"Waterloo-Cedar Falls, IA",264,43,263,43,2022
47940,"Waterloo-Cedar Falls, IA",481,222,466,222,2023
47940,"Waterloo-Cedar Falls, IA",337,67,334,67,2024
47940,"Waterloo-Cedar Falls, IA",554,283,537,283,2025
48060,"Watertown-Fort Drum, NY",246,41,241,41,1990
48060,"Watertown-Fort Drum, NY",190,0,180,0,1991
48060,"Watertown-Fort Drum, NY",234,42,220,42,1992
48060,"Watertown-Fort Drum, NY",148,0,131,0,1993
48060,"Watertown-Fort Drum, NY",176,0,164,0,1994
48060,"Watertown-Fort Drum, NY",169,0,155,0,1995
48060,"Watertown-Fort Drum, NY",130,0,126,0,1996
48060,"Watertown-Fort Drum, NY",152,44,152,44,1997
48060,"Watertown-Fort Drum, NY",161,0,161,0,1998
48060,"Watertown-Fort Drum, NY",144,0,140,0,1999
48060,"Watertown-Fort Drum, NY",164,0,160,0,2000
48060,"Watertown-Fort Drum, NY",198,0,194,0,2001
48060,"Watertown-Fort Drum, NY",215,0,211,0,2002
48060,"Watertown-Fort Drum, NY",255,0,255,0,2003
48060,"Watertown-Fort Drum, NY",228,0,192,0,2004
48060,"Watertown-Fort Drum, NY",395,0,390,0,2005
48060,"Watertown-Fort Drum, NY",455,30,444,30,2006
48060,"Watertown-Fort Drum, NY",681,37,631,32,2007
48060,"Watertown-Fort Drum, NY",526,0,523,0,2008
48060,"Watertown-Fort Drum, NY",189,0,180,0,2009
48060,"Watertown-Fort Drum, NY",291,86,285,86,2010
48060,"Watertown-Fort Drum, NY",293,84,289,84,2011
48060,"Watertown-Fort Drum, NY",357,247,233,172,2012
48060,"Watertown-Fort Drum, NY",518,400,394,319,2013
48060,"Watertown-Fort Drum, NY",519,408,11,0,2014
48060,"Watertown-Fort Drum, NY",147,10,146,10,2015
48060,"Watertown-Fort Drum, NY",105,0,104,0,2016
48060,"Watertown-Fort Drum, NY",141,0,138,0,2017
48060,"Watertown-Fort Drum, NY",138,0,135,0,2018
48060,"Watertown-Fort Drum, NY",138,0,135,0,2019
48060,"Watertown-Fort Drum, NY",129,0,40,0,2020
48060,"Watertown-Fort Drum, NY",161,0,158,0,2021
48060,"Watertown-Fort Drum, NY",179,0,172,0,2022
48060,"Watertown-Fort Drum, NY",194,0,194,0,2023
48060,"Watertown-Fort Drum, NY",191,0,183,0,2024
48060,"Watertown-Fort Drum, NY",288,62,288,62,2025
48140,"Wausau, WI",613,126,584,126,1990
